@RELATION SentimentTrain

@ATTRIBUTE Text string
@ATTRIBUTE sentiments real

@DATA
'neem',1
'fortunate_to',1
'was_fortunate',1
'psycho/spiritual_collaborations',1
'readiness',1
'it_with',2
'have',3
'understand',2
'head',1
'reviewers_here',1
'by_their',1
'proves',1
'give_a',1
'you_know',1
'also',1
'vehicle',1
'awakening_over',1
'of_gurdjieff',1
'shell',1
'tap',1
'fashion_',1
'angle',1
'e.g._don',1
'written',2
'green',1
'a_work',1
'is_everything',1
'everything_and',1
'was_not',1
'ago_i',1
'reader',2
'special',2
'hartmann\'s_our',1
'greater_than',1
'herself',1
'the_written',2
'of_my',1
'see_that',1
'of_the',3
'said',2
'void_and',1
'much_in',1
'of_work',1
'teacher',2
'much',2
'vehicle_the',1
'to_suggest',1
'not_believe',1
'as_a',2
'de_hartmann\'s',1
'introduce_the',1
'of_his',1
'hard',1
'his',4
'work_of',1
'how_they',1
'master_for',1
'him',1
'themselves_are',1
'charismatic_teacher',1
'reading_the',1
'disappointed',1
'profound_in',1
'writings_of',1
'experience',1
'over',1
'system',4
'book_has',1
'completely_change',1
'reader_to',1
'it_strikes',1
'the_sum',1
'are_very',1
'edition',1
'prove',1
'is_to',2
'the_presence',1
'since',1
'are',1
'aim_in',1
'a_case',1
'awakening',1
'and_methodology',1
'i_was',2
'way_of',2
'lightest',1
'with_that',1
'<num>',1
'marianne',1
'world_and',1
'profound',1
'my_spiritual',1
'spiritual_opportunism',1
'much_better',1
'creating_a',1
'book',3
'teacher_without',1
'to_imagine',1
'world_produce',1
'to_the',1
'her',1
'not_be',1
'context_and',1
'forte',1
'for_which',1
'the_way',1
'approved',1
'of_gi',1
'that_other',1
'believe_that',1
'filling_it',1
'this',6
'personal_experience',1
'word_the',1
'publishers',1
'won\'t_cover',1
'and_codify',1
'the_writings',1
'which_helps',1
'introduced_to',1
'discussed',1
'the_fourth',1
'is_almost',1
'he_does.lastly',1
'and',12
'way',3
'from',2
'suprised',1
'was',3
'be_compromised',1
'won\'t',1
'quite_unsettling',1
'psycho/spiritual',1
'mr_gurdjieff',1
'clarify',1
'feel',1
'has_the',1
'doubt_g',1
'gurdjieff_cs',1
'gurjieff\'s',1
'into_the',1
'understand_that',1
'their_works',1
'has',3
'nut',1
'the_parts.since',1
'completely',1
'our_life',1
'imagine',1
'difficult_',1
'certainly',1
'the_reader',2
'can',1
'his/her',1
'introduce',1
'they',1
'in_controversy',1
'deeply_profound',1
'writing',1
'ouspensky',2
'and_bennett\'s',1
'a_quite',1
'doubt',1
'books',1
'teachings',1
'suprised_and',1
'famous_literary',1
'manner_as',1
'of_spiritual',1
'review',1
'and_filling',1
'here_have',1
'in_such',1
'of_lifetime\'s',1
'the_student',1
'better',1
'albeit_sometimes',1
'a_very',1
'aim',1
'say_only',1
'real_work',1
'surrounded_in',1
'it_dry',1
'gurdjieff_',1
'dry',1
'enlightening',1
'years_ago',1
'into',1
'is_a',1
'search_is',1
'she_has',1
'me',1
'compromised',1
'case',1
'works_will',1
'that',9
'gurjieff\'s_system',1
'the_book',1
'than',3
'gi_gurdjieff',1
'will_do',1
'interesting',2
'in_writing',1
'view',1
'better_feel',1
'forte_but',1
'work_than',1
'i_won\'t',1
'to_his',1
'the_master',1
'presence_of',1
'not',3
'of_personal',1
'compromised_in',1
'impossible',1
'him_',1
'know',1
'let_it',1
'publishers_such',1
'limited_transmission',1
'marianne_williamson',1
'gurdjieff\'s_works',1
'don',1
'methodology',1
'written_word',2
'many_other',1
'fourth',1
'the_publishers',1
'famous',1
'teachings_of',1
'some_personal',1
'writings',1
'said_dislodging',1
'which_no',1
'green_nut',1
'forward',1
'his_students',1
'reader_understand',1
'shrouded',1
'with',5
'sought',1
'is_certainly',1
'that_gurjieff\'s',1
'sometimes',1
'other_famous',1
'capability_of',1
'the_context',1
'a_fashion',1
'and_ouspensky',1
'and_disappointed',1
'it\'s',2
'and_this',1
'has_much',1
'potential',1
'review_is',1
'gurdjieff\'s',1
'his_system',1
'not_his',1
'almost',1
'making_of',1
'of_a',1
'real',1
'behalf',1
'<num>_years',1
'to',12
'williamson_i',1
'myths/campbell)',1
'but',2
'is_deeply',1
'and_pd',1
'this_latest',1
'a_void',1
'helps_the',1
'since_by',1
'his_forte',1
'interesting_to',1
'work_sought',1
'one_one',1
'in_search',1
'world',2
'edition_has',1
'a_charismatic',1
'than_the',1
'hartmann\'s',1
'will_you',1
'works',2
'she',1
'dislodging_a',1
'which_is',1
'sum',1
'very',3
'and_the',2
'with_mr',1
'word_was',1
'me_as',1
'the_whole',1
'outset',1
'change_how',1
'quite',1
'sometimes_in',1
'students_give',1
'that_the',1
'myths/campbell)_it\'s',1
'shrouded_in',1
'the_lightest',1
'no_words',1
'the_work',2
'and_shrouded',1
'both',1
'pd',1
'fourth_way',1
'to_clarify',1
'place_in',1
'my_aim',1
'introduced',1
'at_the',1
'new',1
'student_since',1
'see',1
'ouspensky\'s_work',1
'the_world',1
'on',1
'only_limited',1
'charismatic',1
'some',1
'controversy_and',1
'such',2
'of',13
'this_book',2
'was_suprised',1
'nut_from',1
'work_from',1
'filling',1
'has_a',1
'to_introduce',1
'book_proves',1
'words_can',1
'no',1
'students',1
'the_capability',1
'system_it',1
'system_is',1
'both_creating',1
'ouspensky_like',1
'my',2
'cs_nott\'s',1
'mr',1
'unsettling_manner',1
'place',1
'angle_my',1
'lifetime\'s',1
'in_the',2
'know_him',1
'life_with',1
'themselves_albeit',1
'his_work',1
'opportunism_on',1
'capability',1
'williamson',1
'produce_special',1
'outset_of',1
'by_way',1
'greater',1
'system_the',2
'case_of',1
'to_note',1
'say',1
'sum_of',1
'change',1
'making',1
'riddle_ouspensky\'s',1
'its_ability',1
'bennett\'s_gurdjieff',1
'words',1
'sought_to',1
'difficult_one',1
'it\'s_also',1
'transmission_real',1
'a_forward',1
'other',3
'like_other',1
'helps',1
'our',1
'hard_to',1
'reading',1
'to_ideas',1
'will',2
'strikes',1
'i_doubt',1
'have_approved',1
'don_juan/castenada;',1
'note_that',1
'describe.if',1
'bennett\'s',1
'which',3
'student',1
'teacher_i',1
'disappointed_to',1
'latest_edition',1
'the_vehicle',1
'clarify_and',1
'reviewers',1
'difficult',2
'nott\'s',1
'it',4
'is',7
'dass',1
'void',1
'in_riddle',1
'in',9
'and_themselves',1
'here',1
'view_the',1
'would',2
'lightest_tap',1
'opportunism',1
'codify',1
'would_have',1
'does.lastly_i',1
'be_introduced',1
'for_his',1
'note',1
'imagine_the',1
'to_completely',1
'ideas',1
'he',1
'it\'s_hard',1
'believe',1
'very_enlightening',1
'experience_with',1
'g_and',1
'dry_and',1
'the_teacher',1
'baba/ram_dass',1
'that_have',1
'writing_this',1
'enlightening_as',1
'from_that',1
'potential_to',1
'lifetime\'s_special',1
'gi',1
'this_system',1
'deeply',1
'g\'s_system',1
'a',12
'without',1
'ouspensky_would',1
'parts.since_many',1
'feel_for',1
'work_takes',1
'the_outset',1
'than_he',1
'than_reading',1
'presence',1
'you',1
'readiness_is',1
'interesting_some',1
'other_than',1
'behalf_and',1
'suggest',2
'ouspensky\'s',1
'a_new',1
'other_reviewers',1
'methodology_i',1
'spiritual_awakening',1
'strikes_me',1
'themselves',2
'this_work',1
'that_said',1
'of_both',1
'a_shell',1
'work_with',1
'neem_karoli',1
'do',2
'does.lastly',1
'but_let',1
'unsettling',1
'de',1
'a_green',1
'discussed_the',1
'fortunate',1
'#label#',5.0
'great',2
'touched',1
'me',1
'too',2
'real',1
'it_really',1
'and',2
'it',1
'times',1
'story',1
'lovely',1
'readers',2
'the_story',1
'old_too',2
'book_for',2
'story_was',1
'talent_d.b',1
'was_lovely',1
'the',1
'too_',1
'a_real',1
'really',1
'many_times',1
'd.b',1
'readers_and',2
'great_book',2
'book',2
'for_young',2
'talent',1
'me_many',1
'a_great',2
'old',2
'many',1
'young_readers',2
'for',2
'times_a',1
'was',1
'and_old',2
'really_touched',1
'lovely_',1
'young',2
'real_talent',1
'touched_me',1
'a',3
'#label#',5.0
'to_the',1
'caused',1
'been',1
'a_close',1
'someone_who',1
'by',4
'kinder_gentler',1
'the_much',1
'adultery/divorce',1
'been_ruined',1
'working_in',1
'as',1
'an',1
'levels',1
'system_that',1
'insidious_inroads',1
'read',1
'sent',1
'feminist',1
'feminism',1
'the_slow',1
'women_entered',1
'women_working',1
'slow',1
'are_two',1
'environment_with',1
'mothers_sent',1
'by_serving',1
'and_adultery',1
'recounts_the',1
'liberal',1
'read_the',1
'overseas_emasculated',1
'clearly_has',1
'subject_by',1
'conditions',1
'under_intense',1
'of_women',1
'should',1
'adultery',1
'close_environment',1
'skyrocketed_after',1
'value',1
'for_the',1
'combat-related_positions',1
'no_regard',1
'tirade_recounts',1
'should_save',1
'made_by',1
'an_immoral',1
'recounts',1
'their_money',1
'better_book',1
'who_has',1
'under',1
'skyrocketed',1
'i_can',1
'who',1
'levels_of',1
'our_nation\'s',1
'mothers',1
'by_stephanie',1
'of_divorce',1
'have_been',1
'our',1
'to',1
'author_clearly',1
'conditions_the',1
'women_have',1
'radical_feminism',1
'two',1
'immoral',1
'that_have',1
'radical',1
'husbands',1
'clearly',1
'personally',1
'positions_unprecedented',1
'in_combat-related',1
'results',1
'served',1
'and_insidious',1
'have_caused',1
'served_in',1
'this',1
'after_women',1
'the_service',1
'feminist_nonsense',1
'the_subject',1
'two_sad',1
'sad',1
'unprecedented_levels',1
'author',1
'insidious',1
'military_as',1
'military_i',1
'has_an',1
'feminism_into',1
'and_the',1
'better',1
'unprecedented',1
'men_under',1
'are',1
'by_mothers',1
'system',1
'liberal_tirade',1
'combat-related',1
'men',1
'environment',1
'by_radical',1
'into_our',1
'regard',1
'places_no',1
'service_conservatives',1
'families_that',1
'on',1
'someone',1
'for',1
'of',2
'value_system',1
'kinder',1
'personally_testify',1
'book',1
'divorce_and',1
'no',1
'entered',1
'intense',1
'a_kinder',1
'in_the',1
'women',3
'gutmann',1
'families',1
'as_someone',1
'gentler_military',1
'tirade',1
'ruined_by',1
'and',4
'much',1
'entered_the',1
'nonsense',1
'ruined',1
'much_better',1
'with',1
'the_adultery/divorce',1
'damage',1
'conservatives_should',1
'serving',1
'positions',1
'with_men',1
'has',2
'damage_women',1
'sad_results',1
'and_read',1
'husbands_and',1
'the_families',1
'subject',1
'adultery_are',1
'can',1
'made',1
'that',3
'close',1
'that_skyrocketed',1
'intense_conditions',1
'on_the',1
'save',1
'gutmann_a',1
'military',3
'divorce',1
'in_a',1
'save_their',1
'serving_in',1
'testify_to',1
'in',3
'this_liberal',1
'nation\'s',1
'immoral_value',1
'stephanie',1
'stephanie_gutmann',1
'working',1
'slow_and',1
'the_military',1
'money',1
'the_author',1
'inroads',1
'emasculated',1
'i',1
'that_places',1
'a',2
'has_served',1
'regard_for',1
'can_personally',1
'overseas',1
'testify',1
'money_and',1
'have',2
'gentler',1
'into',1
'results_of',1
'conservatives',1
'caused_by',1
'places',1
'adultery/divorce_that',1
'book_on',1
'sent_overseas',1
'the',9
'service',1
'emasculated_husbands',1
'inroads_made',1
'the_damage',1
'their',1
'after',1
'nation\'s_military',1
'#label#',1.0
'researched_this',1
'ordained_shortly',1
'book_and',1
'it_is',1
'found',1
'this_supplemental',1
'presbyterian',1
'it',3
'standard_prayers',1
'weekly_worship',1
'of',1
'this',2
'be',2
'and',5
'have_been',1
'i_recommend',1
'the_reformed',1
'for',7
'prayers',4
'refreshing',1
'am',1
'prayer_resources',1
'offertory',1
'using_it',1
'bought_a',1
'using',1
'been_using',1
'friend_who',1
'who_will',1
'standard',1
'prayers_of',1
'recommend_this',1
'protestant_church',1
'friend',1
'prayers_and',1
'far',1
'new',1
'<num>_years',1
'tradition_and',1
'church_for',1
'words',1
'for_the',4
'prayers_prayers',1
'copy',1
'worship_it',1
'resource_for',1
'seasons_i',1
'shortly_i',1
'resource',2
'reformed_tradition',1
'minister_who',1
'will',1
'the_church',1
'with_opening',1
'a_second',1
'is_packed',1
'opening',1
'great',1
'resources_for',1
'who_want',1
'has',1
'offertory_prayers',1
'it_for',1
'been',1
'packed_with',1
'worship',1
'confession_offertory',1
'past',2
'liturgical_seasons',1
'for_weekly',1
'and_abundant',1
'so_far',1
'want',1
'all_in',1
'the_liturgical',1
'want_new',1
'liturgical',1
'more_prayer',1
'abundant',1
'for_a',1
'prayer',1
'all',1
'presbyterian_minister',1
'is',1
'shortly',1
'in',1
'researched',1
'refreshing_and',1
'have',1
'who',3
'a_great',1
'resources',1
'and_protestant',1
'packed',1
'a_friend',1
'am_a',1
'in_the',1
'years_i',1
'recommend',1
'be_ordained',1
'second_copy',1
'great_resource',1
'a_presbyterian',1
'and_found',1
'the_old',1
'old',1
'protestant',1
'and_i',1
'month_and',1
'book',1
'church_who',1
'to',1
'supplemental_resource',1
'and_more',1
'served_the',1
'who_has',1
'has_served',1
'old_standard',1
'church',2
'opening_prayers',1
'resource_so',1
'with',1
'<num>',1
'to_be',1
'i',5
'so',1
'month',1
'a',4
'more',1
'years',1
'seasons',1
'weekly',1
'confession',1
'far_for',1
'new_words',1
'of_confession',1
'copy_for',1
'the',6
'minister',1
'it_to',1
'the_past',2
'found_it',1
'i_have',1
'i_researched',1
'i_bought',1
'past_<num>',1
'this_book',1
'be_a',1
'ordained',1
'supplemental',1
'past_month',1
'for_all',1
'will_be',1
'reformed',1
'tradition',1
'served',1
'i_am',1
'bought',1
'second',1
'words_for',1
'#label#',4.0
'i_think',1
'sigma',2
'excellent_resource',1
'site',1
'gb',1
'or',1
'is_due',1
'as_a',1
'on',1
'for_experienced',1
'fact',1
'book_didn\'t',1
'study_guide',1
'the_ssgb',1
'an_introduction',1
'this',2
'want_to',1
'help_you',1
'lowered',1
'book_is',1
'due_to',1
'six',3
'managers',1
'was_described',1
'as',3
'for',2
'certification_test',1
'sigma_gb',1
'an',2
'guess_my',1
'expectations',1
'my',2
'going_to',1
'on_the',1
'this_book',2
'lowered_rating',1
'the_amazon',1
'out_much',1
'described_on',1
'my_lowered',1
'for_the',1
'resource_for',1
'to_the',1
'resource',1
'guide_for',1
'that_the',1
'study',1
'experienced',1
'it_was',1
'buy',1
'experienced_six',1
'think_this',1
'as_an',1
'is_an',1
'expectations_as',1
'isn\'t_going',1
'described',1
'much',1
'an_excellent',1
'to_buy',1
'didn\'t',1
'fact_that',1
'book',3
'sima',1
'excellent',1
'however_if',1
'much_i',1
'ssgb_certification',1
'was',1
'the_fact',1
'it',2
'is',2
'want',1
'buy_this',1
'if',1
'due',1
'however',1
'rating',1
'certification',1
'test',1
'isn\'t',1
'amazon_site',1
'rating_is',1
'to_six',1
'help',1
'six_sigma',2
'managers_however',1
'it_isn\'t',1
'to',4
'my_expectations',1
'didn\'t_meet',1
'you_want',1
'introduction_to',1
'ssgb',1
'that',1
'as_it',1
'i',2
'book_as',1
'a',1
'sima_managers',1
'introduction',1
'six_sima',1
'going',1
'the',4
'to_help',1
'guess',1
'think',1
'the_book',1
'a_study',1
'out',1
'if_you',1
'amazon',1
'or_as',1
'you',2
'meet',1
'sigma_it',1
'test_or',1
'guide',1
'meet_my',1
'you_out',1
'i_guess',1
'#label#',4.0
'those',1
'a_fine',1
'kitses_dislikes',1
'sergeant_rutledge',1
'his_discussion',1
'not_sure',1
'if',2
'kitses_comments',1
'are_perceptive',1
'pay',1
'achievements_this',1
'director_that',1
'pat',1
'critics',2
'rest',1
'while_his',1
'to.kitses_has',1
'(1939)_to',1
'chapters_one',1
'dislikes_peckinpah',1
'of_sergio',1
'leone_chapter',1
'except',1
'added',1
'autumn_(1964).',1
'praise_for',1
'in_westerns',1
'marvelous',1
'has_added',1
'in_those',1
'eastwood',3
'at',1
'the_chapter',1
'have',1
'good_analysis',1
'am',1
'far',1
'two_rode',1
'raises_excellent',1
'sergio_leone',1
'mann_budd',1
'western.kitses_has',1
'peckinpah_or',1
'his_achievements',1
'expansion',2
'perhaps_some',1
'chapter',5
'of_his',1
'pat_garrett',1
'of_kitses',1
'clint',1
'the_western.kitses',1
'except_for',1
'is_okay',1
'terrific_one',1
'late_westerns',1
'is_far',1
'autumn',1
'magnificent',2
'colder_than',1
'awareness_of',1
'his_comments',1
'which',2
'some_of',1
'and_he',1
'or_if',1
'kitses',3
'garrett_and',1
'left',1
'like',1
'of_sergeant',1
'he_has',1
'(1964)._kitses',1
'from_stagecoach',1
'flaws',1
'reading',1
'comments',2
'achievements_and',1
'budd_boetticher',1
'some',2
'adds_two',1
'garrett',1
'serious_analysis',1
'weakest_in',1
'cheyenne',1
'analysis_of',2
'that_few',1
'rutledge',1
'that_i',1
'chapter_while',1
'perhaps',1
'done_and',1
'and_one',1
'rest_of',1
'added_a',1
'this_is',2
'the_man',1
'probably',1
'the_leone',1
'to_the',2
'the_weakest',1
'searchers',1
'point',1
'read.strongly',1
'is_very',1
'boetticher',1
'on_clint',1
'expansion_of',1
'but',1
'sergio',1
'the_best',1
'disliked_critics',1
'all_ford\'s',1
'mann',1
'leone_and',1
'liberty_valance',1
'has',3
'who',2
'recommended_for',1
'looked',1
'attention_to.kitses',1
'(1939)',1
'fine',2
'magnificent_expansion',2
'<year>',1
'peckinpah_it',1
'one',3
'to',3
'an_awareness',1
'left_the',1
'all_readers',1
'is_terrific',1
'two',3
'perceptive_the',1
'his',4
'and_billy',1
'has_left',1
'together_two',1
'he_raises',1
'westerns',4
'pay_attention',1
'adding',1
'read.strongly_recommended',1
'critics_pay',1
'comments_on',1
'<year>_book',1
'the_peckinpah',2
'book_which',1
'also',1
'alone',1
'this',2
'however_the',1
'adding_some',1
'billy_the',1
'well_done',1
'readers_interested',1
'sensible_and',1
'sam',1
'and_an',1
'one_that',1
'am_not',1
'from',1
'liberty',1
'sure_if',1
'have_read.strongly',1
'probably_the',1
'shot_liberty',1
'text',1
'are_sensible',1
'of_anthony',1
'late',1
'ford_which',1
'best',1
'between',1
'the_westerns',1
'billy',1
'few_critics',1
'are',2
'or',1
'discussion',1
'peckinpah_chapter',2
'between_praise',1
'like_peckinpah.kitses',1
'of_eastwood',1
'book_however',1
'about_the',1
'one_on',1
'excellent',1
'the_searchers',1
'excellent_points',1
'one_of',1
'together',1
'(1964).',1
'disliked',1
'okay_but',1
'raises',1
'work_alone',1
'work',1
'then',1
'on',4
'for_adding',1
'analysis',2
'for',4
'weakest',1
'of',10
'he_disliked',1
'two_chapters',1
'shot',1
'rutledge_and',1
'examines_all',1
'book',3
'valance_also',1
'cheyenne_autumn',1
'who_like',1
'reading_for',1
'chapter_on',2
'balance',1
'kitses_<year>',1
'to.kitses',1
'which_looked',1
'very_well',1
'at_the',1
'has_written',1
'point_his',1
'in_the',2
'who_shot',1
'balance_between',1
'his_original',1
'eastwood_as',1
'the_flaws',1
'interested_in',2
'westerns_that',1
'stagecoach_(1939)',1
'chapters',1
'two_late',1
'adds',1
'and',7
'on_john',1
'best_serious',1
'clint_eastwood',1
'rode_together',1
'original',1
'man',1
'on_eastwood',1
'westerns_of',1
'for_his',1
'leone',2
'strikes_a',1
'comments_are',1
'but_is',1
'good',1
'anyone',1
'praise',1
'and_to',1
'searchers_is',1
'that_strikes',1
'original_work',1
'all',2
'as',1
'john_ford',1
'is_probably',1
'of_the',4
'a_director',1
'the_point',1
'is_fine',1
'that',3
'points_about',1
'is_a',1
'than',1
'book_i',1
'strikes',1
'than_the',1
'sensible',1
'is_perhaps',1
'anyone_interested',1
'i_am',1
'sergeant',1
'boetticher_and',1
'as_a',1
'recommended',1
'and_two',1
'it',1
'is',8
'kid',1
'written',1
'in',4
'eastwood_the',1
'discussion_of',1
'alone_except',1
'achievements',2
'sure',1
'well',1
'however',1
'flaws_in',1
'kid_are',1
'awareness',1
'examines',1
'those_achievements',1
'also_he',1
'chapter_is',2
'john',1
'the_rest',1
'anthony_mann',1
'points',1
'while',1
'on_pat',1
'he',3
'which_examines',1
'marvelous_chapter',1
'an',1
'far_colder',1
'ford\'s_westerns',1
'readers',1
'sam_peckinpah',1
'fine_balance',1
'the_text',1
'perceptive',1
'done',1
'western.kitses',1
'i',2
'anthony',1
'a',4
'it_is',1
'stagecoach',1
'i_have',1
'ford\'s',1
'for_anyone',1
'if_kitses',1
'the_kid',1
'text_of',1
'not',1
'terrific',1
'about',1
'director',1
'man_who',1
'very',1
'looked_at',1
'some_to',1
'valance',1
'written_good',1
'and_sam',1
'colder',1
'peckinpah.kitses',1
'few',1
'attention',1
'peckinpah.kitses_then',1
'then_adds',1
'dislikes',1
'rode',1
'a_marvelous',1
'a_magnificent',1
'ford',1
'the',17
'serious',1
'peckinpah',4
'eastwood_is',1
'westerns_from',1
'if_he',1
'fine_reading',1
'the_book',2
'to_cheyenne',1
'interested',2
'budd',1
'critics_who',1
'okay',1
'for_all',1
'#label#',5.0
'obvious_that',1
'been',1
'hand_this',1
'that_they',2
'from_it',1
'ignorant',1
'by',1
'this_book',4
'typos',1
'here_but',1
'obvious',1
'line',1
'time',1
'totally',1
'at',1
'topic',2
'real_chinese',1
'far',2
'biggest',1
'real',1
'nerds',1
'contained_one',1
'blunders_i',1
'shows',1
'buy',1
'<num>',1
'but',2
'than_in',1
'forces_you',1
'begin',1
'mtv_than',1
'i_don\'t',1
'ignorant_of',1
'topic_on',1
'kluver',1
'were_numerous',1
'book_is',1
'to_china',1
'have_never',1
'stay',1
'addition_to',1
'it_only',1
'and_powers',1
'list_here',1
'don\'t_know',1
'visited',1
'in_addition',1
'because_you',1
'never_even',1
'chinese_people',1
'hand',1
'shows_that',1
'there',1
'here',1
'never',1
'too_many',1
'around',1
'begin_to',1
'biggest_blunders',1
'any_time',1
'more',1
'people_if',1
'addition',1
'many',1
'know_what',1
'about',1
'have_been',1
'even_visited',1
'anglo-loving',1
'to',5
'know',1
'professor_forces',1
'and_errors',1
'thinking',1
'ever',1
'ever_seen',1
'small_minded',1
'even',1
'thinking_but',1
'line_by',1
'far_far',1
'typos_and',1
'it_because',1
'this',5
'learn_more',1
'another_in',1
'<num>_contained',1
'a_professor',1
'from',1
'powers',1
'was_obvious',1
'to_buy',1
'blunders',1
'page',1
'around_real',1
'chinese',1
'are',1
'they_have',2
'they_are',1
'minded',1
'were_thinking',1
'spent',1
'book_stay',1
'were',2
'the_topic',1
'in_this',1
'unless_a',1
'one_of',1
'china_or',1
'many_to',1
'or',1
'on',1
'small',1
'of',2
'they',3
'totally_ignorant',1
'learn',1
'was_bad',1
'book',5
'seen',1
'minded_western',1
'what',1
'was',2
'at_hand',1
'in_the',1
'only_shows',1
'errors',1
'are_totally',1
'anglo-loving_nerds',1
'and',2
'you',2
'to_begin',1
'nerds_in',1
'seen_unless',1
'because',1
'too',1
'stay_far',1
'china',2
'forces',1
'but_it',1
'contained',1
'page_<num>',1
'topic_at',1
'biased_anglo-loving',1
'on_mtv',1
'have_ever',1
'western_biased',1
'unless',1
'of_the',2
'can',1
'been_to',1
'that',3
'this_topic',1
'than',1
'but_page',1
'numerous',1
'western',1
'one',1
'i_have',1
'china_it',1
'it_was',1
'in_a',1
'about_this',1
'you_can',1
'it',3
'is',1
'in',4
'by_small',1
'if',1
'away_from',1
'far_away',1
'more_about',1
'if_they',1
'to_that',1
'a_long',1
'or_spent',1
'numerous_typos',1
'long',1
'long_line',1
'away',1
'the_biggest',1
'you_to',1
'list',1
'another',1
'can_learn',1
'i',2
'powers_were',1
'a',2
'time_around',1
'what_kluver',1
'book_was',1
'professor',1
'kluver_and',1
'biased',1
'spent_any',1
'mtv',1
'that_there',1
'have',3
'people',1
'to_list',1
'bad',1
'there_were',1
'only',1
'the',3
'book_too',1
'buy_this',1
'is_another',1
'visited_china',1
'the_book',1
'don\'t',1
'errors_in',1
'any',1
'#label#',1.0
'contrary',1
'towards',1
'if_i',1
'like',1
'those_necessary',1
'symbology',1
'entertaining',1
'storytime',1
'all_want',1
'response',1
'my_child',1
'the_younger',1
'is_what',1
'tale_with',1
'does_entertain',1
'produced',1
'a_second',1
'read_here',1
'spiritual',1
'too_much',1
'your_child',1
'for_animals',1
'some_thinly',1
'not_unusual',1
'longer_book',1
'i_would',3
'reassurance',1
'veiled_christian',1
'be',5
'3rd',1
'term',1
'old-world_grimm',1
'among_the',1
'a_secular',1
'long_story...as',1
'sequel',1
'to_see',1
'terms_beyond',1
'at',2
'as',3
'old',1
'novel_is',1
'an_adult',2
'an',2
'increasingly',1
'reaction_that',1
'on_fairy',1
'forgiveness_is',1
'characters_which',1
'way--it',1
'produce',1
'part',1
'much_fearfulness',1
'ethical/moral_orientation',1
'regardless_of',1
'object_to--after',1
'rendering_of',1
'reviewer',1
'imagine',1
'forgiveness_beyond',1
'compassion',1
'the_reviews',1
'my_own',2
'is_well-planned',1
'terms',1
'reach',1
'predictable...it_just',1
'fun',1
'presents_a',1
'of_a',1
'child--it_became',1
'unusual',1
'we_all',1
'our',1
'story...as_an',1
'beyond',2
'ideals',1
'year',1
'for_the',5
'might_imagine',1
'idea',1
'focus_and',1
'longer',1
'religious_or',1
'appears_in',1
'humanist',1
'medal_and',1
'very_concerned',1
'beyond_that',1
'them',1
'want_to',1
'we\'re',1
'of_the',2
'that_this',2
'reach_before',1
'prize(&lt;as_for',1
'sequel_or',1
'the',26
'meaningful',1
'them_entirely',1
'and_general',1
'narrative',1
'aloud_to',1
'paramount',1
'prize(&lt;as',1
